DateTime,Order ID,Customer ID,Product ID,Product Name,Product Category,Units (Placed Orders),Price Per Unit (MYR),Sales (Placed Orders) (MYR),Payment Method,Discounts Applied (MYR),Shipping Costs (MYR),Order Status,Revenue (MYR)
2023-10-19 01:36:00,OR202310001245,8736417511,7355385,Disposable 3-Ply Face Masks,Health & Beauty,5,9.2,46,E-wallet,0,7.08,Completed,53.08
2023-10-03 18:48:00,OR202310001246,8712931116,7369797,Space-Saving Wardrobe Organizer,Home & Living,5,18.4,92,E-wallet,1.55,8.64,Return,99.09
2023-10-12 00:20:00,OR202310001247,8145598111,7380831,Educational Wooden Puzzle Set,Toys & Hobbies,1,4.6,4.6,E-wallet,0,5.6,Completed,10.2
2023-10-09 14:18:00,OR202310001248,8134184155,7342261,Non-Stick Air Fryer,Home & Living,5,18.4,92,E-wallet,0,5.22,Pending,97.22
2023-10-19 15:15:00,OR202310001249,8997090237,7345209,Disposable 3-Ply Face Masks,Health & Beauty,2,9.2,18.4,E-wallet,0,14.47,Return,32.87
2023-10-18 14:47:00,OR202310001250,8811829282,7339226,Ergonomic Wireless Mouse,Electronics,2,14.72,29.44,Credit Card,2.76,13.16,Completed,39.84
2023-10-19 11:18:00,OR202310001251,8641759912,7357633,Disposable 3-Ply Face Masks,Health & Beauty,5,9.2,46,Bank Transfer,2.28,8.72,Pending,52.44
2023-10-15 14:16:00,OR202310001252,8189573338,7311499,Fast Charging Power Bank,Electronics,5,14.72,73.6,Bank Transfer,0,11.33,Return,84.93
2023-10-23 10:43:00,OR202310001253,8040662455,7377152,Disposable 3-Ply Face Masks,Health & Beauty,3,9.2,27.6,E-wallet,0,5.16,Return,32.76
2023-10-21 23:53:00,OR202310001254,8656126623,7384449,Educational Wooden Puzzle Set,Toys & Hobbies,3,4.6,13.8,Bank Transfer,0,10.9,Pending,24.7
2023-10-09 11:03:00,OR202310001255,8113712299,7324921,Educational Wooden Puzzle Set,Toys & Hobbies,2,4.6,9.2,E-wallet,0,14.64,Pending,23.84
2023-10-18 12:11:00,OR202310001256,8732156380,7320350,Educational Wooden Puzzle Set,Toys & Hobbies,1,4.6,4.6,E-wallet,1.7,8.75,Return,11.65
2023-10-10 15:56:00,OR202310001257,8345056831,7394127,Trendy Waist Bag,Women's Fashion,2,11.04,22.08,Bank Transfer,0,10.3,Pending,32.38
2023-10-10 07:49:00,OR202310001258,8614829812,7359821,Ergonomic Wireless Mouse,Electronics,5,14.72,73.6,Credit Card,0,8.92,Completed,82.52
2023-10-13 14:40:00,OR202310001259,8064740951,7341406,Fast Charging Power Bank,Electronics,1,14.72,14.72,Credit Card,0,14.09,Completed,28.81
2023-10-15 17:36:00,OR202310001260,8077135715,7367013,Ergonomic Wireless Mouse,Electronics,3,14.72,44.16,Bank Transfer,0,11.39,Completed,55.55
2023-10-03 03:31:00,OR202310001261,8175374542,7325739,Ergonomic Wireless Mouse,Electronics,2,14.72,29.44,Bank Transfer,0,6.61,Pending,36.05
2023-10-06 09:11:00,OR202310001262,8546292138,7355901,Fast Charging Power Bank,Electronics,2,14.72,29.44,Bank Transfer,0,5.78,Pending,35.22
2023-10-01 22:45:00,OR202310001263,8437258175,7381156,Fast Charging Power Bank,Electronics,5,14.72,73.6,Credit Card,0,9.3,Return,82.9
2023-10-03 10:34:00,OR202310001264,8858144452,7320171,Space-Saving Wardrobe Organizer,Home & Living,1,18.4,18.4,Bank Transfer,0,12.52,Pending,30.92
2023-10-04 04:09:00,OR202310001265,8370442259,7364042,Space-Saving Wardrobe Organizer,Home & Living,2,18.4,36.8,Credit Card,0,8.23,Return,45.03
2023-10-11 04:55:00,OR202310001266,8167232743,7300935,Trendy Waist Bag,Women's Fashion,1,11.04,11.04,E-wallet,0,9.53,Return,20.57
2023-10-11 15:09:00,OR202310001267,8296757808,7326817,Fast Charging Power Bank,Electronics,5,14.72,73.6,E-wallet,0,11.65,Pending,85.25
2023-10-26 11:29:00,OR202310001268,8316241466,7382196,Space-Saving Wardrobe Organizer,Home & Living,1,18.4,18.4,Credit Card,0,5.78,Return,24.18
2023-10-08 16:36:00,OR202310001269,8256506935,7335812,Fast Charging Power Bank,Electronics,5,14.72,73.6,Bank Transfer,0,14.8,Completed,88.4
2023-10-04 23:55:00,OR202310001270,8879737832,7365294,Foldable Fabric Storage Box,Home & Living,2,18.4,36.8,Credit Card,0,12.24,Pending,49.04
2023-10-03 11:01:00,OR202310001271,8435048657,7390174,Educational Wooden Puzzle Set,Toys & Hobbies,4,4.6,18.4,Bank Transfer,0,12.04,Pending,30.44
2023-10-27 10:04:00,OR202310001272,8657657859,7315579,Space-Saving Wardrobe Organizer,Home & Living,3,18.4,55.2,Credit Card,0,11.82,Return,67.02
2023-10-02 08:47:00,OR202310001273,8319093881,7379377,Disposable 3-Ply Face Masks,Health & Beauty,1,9.2,9.2,Bank Transfer,0,9.3,Return,18.5
2023-10-20 07:09:00,OR202310001274,8598787812,7374690,Trendy Waist Bag,Women's Fashion,4,11.04,44.16,E-wallet,0,8.05,Pending,52.21
2023-10-09 14:48:00,OR202310001275,8283614467,7393808,Trendy Waist Bag,Women's Fashion,2,11.04,22.08,Bank Transfer,0,7.57,Pending,29.65
2023-10-27 09:35:00,OR202310001276,8607788530,7350847,Trendy Waist Bag,Women's Fashion,5,11.04,55.2,Bank Transfer,0,9.25,Pending,64.45
2023-10-11 11:42:00,OR202310001277,8302619693,7348115,Foldable Fabric Storage Box,Home & Living,4,18.4,73.6,Credit Card,0,5.17,Pending,78.77
2023-10-14 08:19:00,OR202310001278,8978800035,7399335,Fast Charging Power Bank,Electronics,5,14.72,73.6,E-wallet,0,10.14,Completed,83.74
2023-10-22 07:32:00,OR202310001279,8163193232,7387435,Fast Charging Power Bank,Electronics,5,14.72,73.6,Credit Card,0,6.47,Completed,80.07
2023-10-14 12:22:00,OR202310001280,8992701781,7396414,Educational Wooden Puzzle Set,Toys & Hobbies,3,4.6,13.8,E-wallet,0,8.53,Completed,22.33
2023-10-04 22:15:00,OR202310001281,8084386709,7335149,Fast Charging Power Bank,Electronics,1,14.72,14.72,Bank Transfer,0,6.13,Completed,20.85
2023-10-20 17:22:00,OR202310001282,8221967586,7317562,Trendy Waist Bag,Women's Fashion,3,11.04,33.12,E-wallet,0,14.83,Return,47.95
2023-10-09 07:59:00,OR202310001283,8273946480,7303306,Educational Wooden Puzzle Set,Toys & Hobbies,1,4.6,4.6,Credit Card,0,14.77,Completed,19.37
2023-10-22 10:04:00,OR202310001284,8524822136,7339130,Trendy Waist Bag,Women's Fashion,5,11.04,55.2,E-wallet,1.94,7.03,Pending,60.29
2023-10-14 16:30:00,OR202310001285,8046573313,7321705,Disposable 3-Ply Face Masks,Health & Beauty,2,9.2,18.4,Bank Transfer,0,7.53,Pending,25.93
2023-10-28 14:57:00,OR202310001286,8799766260,7399068,Trendy Waist Bag,Women's Fashion,5,11.04,55.2,E-wallet,0,8.29,Return,63.49
2023-10-07 10:36:00,OR202310001287,8852989689,7336494,Space-Saving Wardrobe Organizer,Home & Living,5,18.4,92,Bank Transfer,2.24,12.92,Pending,102.68
2023-10-03 17:11:00,OR202310001288,8583649434,7310572,Foldable Fabric Storage Box,Home & Living,1,18.4,18.4,Credit Card,2.27,13.37,Completed,29.5
2023-10-28 09:16:00,OR202310001289,8811730691,7398505,Ergonomic Wireless Mouse,Electronics,5,14.72,73.6,Credit Card,0,9.79,Completed,83.39
2023-10-16 15:42:00,OR202310001290,8624617213,7319040,Trendy Waist Bag,Women's Fashion,2,11.04,22.08,Bank Transfer,2.44,14.82,Completed,34.46
2023-10-24 15:42:00,OR202310001291,8356160003,7358383,Space-Saving Wardrobe Organizer,Home & Living,2,18.4,36.8,Bank Transfer,1.79,14.15,Completed,49.16
2023-10-02 12:17:00,OR202310001292,8706134771,7365369,Fast Charging Power Bank,Electronics,5,14.72,73.6,Credit Card,0,13.12,Pending,86.72
2023-10-12 21:34:00,OR202310001293,8281244178,7354777,Space-Saving Wardrobe Organizer,Home & Living,4,18.4,73.6,Credit Card,0,7.85,Pending,81.45
2023-10-21 08:32:00,OR202310001294,8451059825,7383847,Foldable Fabric Storage Box,Home & Living,5,18.4,92,Bank Transfer,0,14.92,Return,106.92
2023-10-17 05:44:00,OR202310001295,8615528725,7319833,Disposable 3-Ply Face Masks,Health & Beauty,3,9.2,27.6,Credit Card,0,8.61,Return,36.21
2023-10-28 18:48:00,OR202310001296,8711933873,7310259,Disposable 3-Ply Face Masks,Health & Beauty,4,9.2,36.8,Credit Card,0,8.58,Pending,45.38
2023-10-02 20:01:00,OR202310001297,8430985540,7392864,Space-Saving Wardrobe Organizer,Home & Living,1,18.4,18.4,Bank Transfer,1.1,5.19,Pending,22.49
2023-10-18 10:06:00,OR202310001298,8201608488,7301896,Non-Stick Air Fryer,Home & Living,2,18.4,36.8,E-wallet,0,8.5,Pending,45.3
2023-10-18 04:01:00,OR202310001299,8408507513,7326761,Ergonomic Wireless Mouse,Electronics,4,14.72,58.88,E-wallet,0,12.99,Return,71.87
2023-10-03 21:17:00,OR202310001300,8328051662,7319415,Fast Charging Power Bank,Electronics,1,14.72,14.72,Bank Transfer,0,10.92,Pending,25.64
2023-10-15 05:12:00,OR202310001301,8708418777,7365921,Fast Charging Power Bank,Electronics,5,14.72,73.6,Bank Transfer,0,11.11,Completed,84.71
2023-10-03 12:51:00,OR202310001302,8248252992,7347004,Non-Stick Air Fryer,Home & Living,4,18.4,73.6,Bank Transfer,0,6.75,Return,80.35
2023-11-05 22:11:00,OR202311001303,8104695358,7397525,Non-Stick Air Fryer,Home & Living,1,18.8,18.8,E-wallet,0,10.87,Completed,29.67
2023-11-27 19:56:00,OR202311001304,8182468376,7358557,Trendy Waist Bag,Women's Fashion,1,11.28,11.28,Bank Transfer,1.14,9.71,Pending,19.85
2023-11-08 17:12:00,OR202311001305,8901686423,7384386,Trendy Waist Bag,Women's Fashion,5,11.28,56.4,Bank Transfer,0,10.86,Completed,67.26
2023-11-26 19:39:00,OR202311001306,8877004374,7383522,Space-Saving Wardrobe Organizer,Home & Living,3,18.8,56.4,Bank Transfer,0,7.27,Completed,63.67
2023-11-26 19:49:00,OR202311001307,8745288602,7397865,Non-Stick Air Fryer,Home & Living,3,18.8,56.4,Credit Card,0,8.95,Pending,65.35
2023-11-16 21:35:00,OR202311001308,8154865682,7395715,Non-Stick Air Fryer,Home & Living,1,18.8,18.8,Credit Card,2.08,10.59,Pending,27.31
2023-11-09 15:58:00,OR202311001309,8421012245,7314150,Disposable 3-Ply Face Masks,Health & Beauty,3,9.4,28.2,Bank Transfer,0,6.43,Pending,34.63
2023-11-14 12:30:00,OR202311001310,8657524914,7352606,Trendy Waist Bag,Women's Fashion,4,11.28,45.12,Bank Transfer,0,13.76,Return,58.88
2023-11-22 08:56:00,OR202311001311,8862170488,7326371,Disposable 3-Ply Face Masks,Health & Beauty,1,9.4,9.4,E-wallet,0,14.65,Return,24.05
2023-11-12 20:01:00,OR202311001312,8411113188,7308974,Educational Wooden Puzzle Set,Toys & Hobbies,3,4.7,14.1,Bank Transfer,1.42,13.89,Completed,26.57
2023-11-21 22:22:00,OR202311001313,8413760710,7306057,Ergonomic Wireless Mouse,Electronics,1,15.04,15.04,Bank Transfer,0,10.23,Pending,25.27
2023-11-05 09:51:00,OR202311001314,8644818121,7389651,Fast Charging Power Bank,Electronics,2,15.04,30.08,Bank Transfer,0,10.03,Pending,40.11
2023-11-13 19:47:00,OR202311001315,8307439175,7308075,Fast Charging Power Bank,Electronics,5,15.04,75.2,Bank Transfer,1.6,11.83,Completed,85.43
2023-11-22 04:56:00,OR202311001316,8776798086,7312114,Educational Wooden Puzzle Set,Toys & Hobbies,5,4.7,23.5,Bank Transfer,0,5.43,Pending,28.93
2023-11-10 13:13:00,OR202311001317,8629558087,7386688,Fast Charging Power Bank,Electronics,2,15.04,30.08,Credit Card,0,14.37,Completed,44.45
2023-11-12 04:14:00,OR202311001318,8171976910,7316004,Foldable Fabric Storage Box,Home & Living,1,18.8,18.8,E-wallet,0,5.25,Completed,24.05
2023-11-15 21:21:00,OR202311001319,8078109418,7326631,Ergonomic Wireless Mouse,Electronics,4,15.04,60.16,E-wallet,1.26,7.18,Return,66.08
2023-11-21 13:22:00,OR202311001320,8796637720,7395197,Space-Saving Wardrobe Organizer,Home & Living,5,18.8,94,Credit Card,0,11.37,Pending,105.37
2023-11-01 16:47:00,OR202311001321,8705676720,7309231,Foldable Fabric Storage Box,Home & Living,1,18.8,18.8,Bank Transfer,1.13,7.95,Pending,25.62
2023-11-17 17:25:00,OR202311001322,8137891223,7399573,Non-Stick Air Fryer,Home & Living,3,18.8,56.4,E-wallet,0,7.87,Pending,64.27
2023-11-22 02:51:00,OR202311001323,8028195142,7320458,Space-Saving Wardrobe Organizer,Home & Living,2,18.8,37.6,Credit Card,0,10.68,Return,48.28
2023-11-24 14:06:00,OR202311001324,8224533151,7349344,Ergonomic Wireless Mouse,Electronics,4,15.04,60.16,Bank Transfer,0.98,9.83,Return,69.01
2023-11-25 21:10:00,OR202311001325,8622756385,7355672,Ergonomic Wireless Mouse,Electronics,3,15.04,45.12,E-wallet,0,11.25,Completed,56.37
2023-11-18 11:29:00,OR202311001326,8651008968,7300770,Foldable Fabric Storage Box,Home & Living,5,18.8,94,Credit Card,0,6.85,Return,100.85
2023-11-09 14:48:00,OR202311001327,8089142862,7371023,Fast Charging Power Bank,Electronics,2,15.04,30.08,Bank Transfer,0,5.79,Completed,35.87
2023-11-19 22:56:00,OR202311001328,8623889237,7326503,Disposable 3-Ply Face Masks,Health & Beauty,2,9.4,18.8,Bank Transfer,0.77,11.12,Return,29.15
2023-11-02 16:48:00,OR202311001329,8716090469,7366536,Educational Wooden Puzzle Set,Toys & Hobbies,5,4.7,23.5,Bank Transfer,0,10.33,Completed,33.83
2023-11-06 04:37:00,OR202311001330,8107157638,7309455,Educational Wooden Puzzle Set,Toys & Hobbies,3,4.7,14.1,Bank Transfer,0,6.36,Pending,20.46
2023-11-25 08:11:00,OR202311001331,8174805013,7360515,Fast Charging Power Bank,Electronics,1,15.04,15.04,Bank Transfer,0,11.69,Return,26.73
2023-11-23 14:03:00,OR202311001332,8671545947,7387076,Foldable Fabric Storage Box,Home & Living,5,18.8,94,E-wallet,0,10.95,Return,104.95
2023-11-11 00:37:00,OR202311001333,8834496589,7368856,Space-Saving Wardrobe Organizer,Home & Living,2,18.8,37.6,Credit Card,2.26,5.06,Pending,40.4
2023-11-04 21:31:00,OR202311001334,8870691180,7344989,Trendy Waist Bag,Women's Fashion,1,11.28,11.28,Credit Card,0,11.04,Pending,22.32
2023-11-22 05:32:00,OR202311001335,8538910188,7380898,Disposable 3-Ply Face Masks,Health & Beauty,5,9.4,47,Credit Card,2.71,9.02,Completed,53.31
2023-11-15 04:04:00,OR202311001336,8958523858,7353649,Educational Wooden Puzzle Set,Toys & Hobbies,4,4.7,18.8,Credit Card,0,11.95,Pending,30.75
2023-11-27 16:12:00,OR202311001337,8318784724,7374735,Fast Charging Power Bank,Electronics,1,15.04,15.04,Credit Card,0,7.28,Return,22.32
2023-11-02 23:26:00,OR202311001338,8157858451,7372374,Fast Charging Power Bank,Electronics,3,15.04,45.12,E-wallet,0,14.49,Return,59.61
2023-11-25 21:18:00,OR202311001339,8288303158,7371162,Disposable 3-Ply Face Masks,Health & Beauty,2,9.4,18.8,Credit Card,0,8.76,Completed,27.56
2023-11-24 23:44:00,OR202311001340,8772880540,7308807,Foldable Fabric Storage Box,Home & Living,3,18.8,56.4,Credit Card,1.58,5.93,Completed,60.75
2023-11-23 01:43:00,OR202311001341,8038289270,7391774,Trendy Waist Bag,Women's Fashion,3,11.28,33.84,Bank Transfer,0,7.15,Completed,40.99
2023-11-11 10:49:00,OR202311001342,8491832562,7357496,Foldable Fabric Storage Box,Home & Living,4,18.8,75.2,E-wallet,0,9.68,Return,84.88
2023-11-25 03:04:00,OR202311001343,8166722365,7306481,Ergonomic Wireless Mouse,Electronics,2,15.04,30.08,Bank Transfer,0,9.05,Pending,39.13
2023-11-18 04:28:00,OR202311001344,8418155137,7323020,Non-Stick Air Fryer,Home & Living,5,18.8,94,Bank Transfer,0,13.1,Completed,107.1
2023-11-13 20:47:00,OR202311001345,8719049539,7325070,Trendy Waist Bag,Women's Fashion,3,11.28,33.84,Credit Card,0,7.57,Pending,41.41
2023-11-14 19:51:00,OR202311001346,8884322908,7374314,Space-Saving Wardrobe Organizer,Home & Living,3,18.8,56.4,E-wallet,0,7.7,Completed,64.1
2023-11-14 20:41:00,OR202311001347,8295625174,7368759,Trendy Waist Bag,Women's Fashion,4,11.28,45.12,Credit Card,0,12.86,Return,57.98
2023-11-03 15:21:00,OR202311001348,8606586814,7350126,Fast Charging Power Bank,Electronics,3,15.04,45.12,Credit Card,0,6.13,Completed,51.25
2023-11-02 05:10:00,OR202311001349,8233851280,7307110,Fast Charging Power Bank,Electronics,4,15.04,60.16,Credit Card,0,6.11,Completed,66.27
2023-11-02 10:06:00,OR202311001350,8277959740,7397556,Space-Saving Wardrobe Organizer,Home & Living,5,18.8,94,Credit Card,0,12.83,Return,106.83
2023-11-16 09:38:00,OR202311001351,8772661961,7390013,Ergonomic Wireless Mouse,Electronics,1,15.04,15.04,E-wallet,0,14.77,Completed,29.81
2023-11-12 22:14:00,OR202311001352,8148339892,7311237,Non-Stick Air Fryer,Home & Living,1,18.8,18.8,E-wallet,0,13.44,Completed,32.24
2023-11-06 16:02:00,OR202311001353,8984814786,7392628,Ergonomic Wireless Mouse,Electronics,2,15.04,30.08,Bank Transfer,0,5.8,Pending,35.88
2023-11-03 15:45:00,OR202311001354,8062136623,7318216,Non-Stick Air Fryer,Home & Living,5,18.8,94,E-wallet,1.49,12.95,Pending,105.46
2023-11-11 03:01:00,OR202311001355,8426190690,7316599,Trendy Waist Bag,Women's Fashion,3,11.28,33.84,Bank Transfer,0,8.66,Completed,42.5
2023-11-13 09:38:00,OR202311001356,8597521622,7376119,Foldable Fabric Storage Box,Home & Living,3,18.8,56.4,Credit Card,0,11.55,Return,67.95
2023-11-04 01:41:00,OR202311001357,8170409085,7369930,Trendy Waist Bag,Women's Fashion,5,11.28,56.4,Bank Transfer,0,14.58,Return,70.98
2023-11-21 18:24:00,OR202311001358,8970957803,7385782,Trendy Waist Bag,Women's Fashion,5,11.28,56.4,E-wallet,0,10.12,Completed,66.52
2023-11-21 19:36:00,OR202311001359,8601668498,7366254,Disposable 3-Ply Face Masks,Health & Beauty,3,9.4,28.2,Credit Card,2.98,7.79,Return,33.01
2023-11-03 19:56:00,OR202311001360,8480064207,7301393,Ergonomic Wireless Mouse,Electronics,2,15.04,30.08,Bank Transfer,0,9.96,Pending,40.04
2023-11-14 12:24:00,OR202311001361,8717226805,7363637,Fast Charging Power Bank,Electronics,4,15.04,60.16,Bank Transfer,1.56,6.5,Pending,65.1
2023-11-08 02:42:00,OR202311001362,8742804374,7365866,Foldable Fabric Storage Box,Home & Living,3,18.8,56.4,E-wallet,2.18,12.65,Pending,66.87
2023-11-06 07:15:00,OR202311001363,8597524351,7311730,Fast Charging Power Bank,Electronics,5,15.04,75.2,E-wallet,0,9.12,Pending,84.32
2023-11-12 11:20:00,OR202311001364,8563427627,7311096,Space-Saving Wardrobe Organizer,Home & Living,2,18.8,37.6,E-wallet,0,5.92,Completed,43.52
2023-12-27 22:13:00,OR202312001365,8093554022,7378117,Disposable 3-Ply Face Masks,Health & Beauty,3,9.6,28.8,Credit Card,0,6.35,Pending,35.15
2023-12-05 03:54:00,OR202312001366,8801607781,7395052,Disposable 3-Ply Face Masks,Health & Beauty,4,9.6,38.4,Bank Transfer,2.44,14.31,Pending,50.27
2023-12-18 13:39:00,OR202312001367,8169034958,7316882,Ergonomic Wireless Mouse,Electronics,5,15.36,76.8,E-wallet,0,14.98,Return,91.78
2023-12-22 22:45:00,OR202312001368,8965716473,7315908,Fast Charging Power Bank,Electronics,5,15.36,76.8,E-wallet,0.52,11.28,Return,87.56
2023-12-13 06:58:00,OR202312001369,8181261527,7374057,Ergonomic Wireless Mouse,Electronics,5,15.36,76.8,Bank Transfer,0,12.26,Return,89.06
2023-12-22 15:46:00,OR202312001370,8993391725,7302649,Disposable 3-Ply Face Masks,Health & Beauty,4,9.6,38.4,Credit Card,0,6.28,Pending,44.68
2023-12-18 05:41:00,OR202312001371,8291029400,7386470,Disposable 3-Ply Face Masks,Health & Beauty,2,9.6,19.2,Bank Transfer,0.76,11.78,Return,30.22
2023-12-27 00:52:00,OR202312001372,8465875293,7317628,Space-Saving Wardrobe Organizer,Home & Living,4,19.2,76.8,Bank Transfer,2.24,5.83,Pending,80.39
2023-12-13 05:02:00,OR202312001373,8338893779,7316200,Disposable 3-Ply Face Masks,Health & Beauty,2,9.6,19.2,Credit Card,0,14.25,Pending,33.45
2023-12-09 06:06:00,OR202312001374,8646642026,7351913,Non-Stick Air Fryer,Home & Living,1,19.2,19.2,Credit Card,1.38,13.41,Completed,31.23
2023-12-12 21:28:00,OR202312001375,8762577148,7364653,Educational Wooden Puzzle Set,Toys & Hobbies,5,4.8,24,Credit Card,0,8.39,Pending,32.39
2023-12-13 23:59:00,OR202312001376,8464129646,7392245,Fast Charging Power Bank,Electronics,2,15.36,30.72,Bank Transfer,0,12.23,Pending,42.95
2023-12-10 11:56:00,OR202312001377,8693951603,7304715,Ergonomic Wireless Mouse,Electronics,2,15.36,30.72,Credit Card,0,6.05,Return,36.77
2023-12-07 11:34:00,OR202312001378,8580843599,7366971,Fast Charging Power Bank,Electronics,3,15.36,46.08,Bank Transfer,0.85,5.3,Completed,50.53
2023-12-01 15:18:00,OR202312001379,8871911380,7334782,Non-Stick Air Fryer,Home & Living,4,19.2,76.8,Bank Transfer,0,6.02,Pending,82.82
2023-12-24 09:21:00,OR202312001380,8716675338,7361446,Space-Saving Wardrobe Organizer,Home & Living,1,19.2,19.2,Credit Card,0,7.83,Return,27.03
2023-12-02 15:12:00,OR202312001381,8968204213,7344500,Disposable 3-Ply Face Masks,Health & Beauty,2,9.6,19.2,E-wallet,1.65,11.26,Pending,28.81
2023-12-03 02:54:00,OR202312001382,8625493142,7307916,Non-Stick Air Fryer,Home & Living,4,19.2,76.8,E-wallet,0,11.53,Return,88.33
2023-12-04 18:29:00,OR202312001383,8475387214,7392707,Foldable Fabric Storage Box,Home & Living,3,19.2,57.6,Credit Card,0,7.91,Pending,65.51
2023-12-03 04:38:00,OR202312001384,8792435457,7385486,Trendy Waist Bag,Women's Fashion,1,11.52,11.52,Credit Card,0,9.53,Return,21.05
2023-12-28 18:24:00,OR202312001385,8558098673,7302062,Educational Wooden Puzzle Set,Toys & Hobbies,2,4.8,9.6,Credit Card,0,9.22,Return,18.82
2023-12-05 01:05:00,OR202312001386,8038007457,7308060,Non-Stick Air Fryer,Home & Living,5,19.2,96,Bank Transfer,1.56,14.93,Completed,109.37
2023-12-11 17:18:00,OR202312001387,8347798471,7387440,Foldable Fabric Storage Box,Home & Living,1,19.2,19.2,Bank Transfer,0,5.9,Return,25.1
2023-12-25 06:27:00,OR202312001388,8950039881,7379471,Trendy Waist Bag,Women's Fashion,5,11.52,57.6,E-wallet,0,9.55,Pending,67.15
2023-12-25 00:24:00,OR202312001389,8865944053,7374425,Disposable 3-Ply Face Masks,Health & Beauty,1,9.6,9.6,E-wallet,0.74,13.68,Pending,22.54
2023-12-20 03:09:00,OR202312001390,8128314788,7343516,Educational Wooden Puzzle Set,Toys & Hobbies,5,4.8,24,E-wallet,0.51,9.51,Return,33
2023-12-01 14:26:00,OR202312001391,8073545321,7337758,Trendy Waist Bag,Women's Fashion,4,11.52,46.08,Bank Transfer,0,10.68,Pending,56.76
